,gross_domestic_product,unemployment_rate,inflation_rate,interest_rate,consumer_price_index,producer_price_index,balance_of_trade,industrial_production_index,consumer_confidence_index
2019-03-12,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-13,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-14,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-15,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-16,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-17,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-18,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-19,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-20,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-21,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-22,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-23,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-24,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-25,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-26,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-27,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-28,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-29,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-30,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-03-31,21104.133,3.8,254.202,2.57,254.202,200.8,-48467.0,102.8286,98.4
2019-04-01,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-02,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-03,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-04,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-05,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-06,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-07,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-08,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-09,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-10,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-11,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-12,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-13,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-14,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-15,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-16,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-17,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-18,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-19,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-20,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-21,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-22,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-23,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-24,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-25,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-26,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-27,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-28,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-29,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-04-30,21384.775,3.6,255.548,2.53,255.211,202.1,-49433.0,102.2481,97.2
2019-05-01,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-02,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-03,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-04,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-05,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-06,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-07,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-08,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-09,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-10,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-11,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-12,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-13,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-14,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-15,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-16,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-17,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-18,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-19,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-20,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-21,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-22,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-23,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-24,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-25,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-26,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-27,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-28,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-29,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-30,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-05-31,21384.775,3.7,256.092,2.4,255.29,201.7,-50303.0,102.4192,100.0
2019-06-01,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-02,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-03,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-04,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-05,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-06,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-07,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-08,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-09,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-10,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-11,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-12,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-13,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-14,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-15,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-16,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-17,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-18,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-19,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-20,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-21,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-22,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-23,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-24,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-25,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-26,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-27,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-28,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-29,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-06-30,21384.775,3.6,256.143,2.07,255.159,200.3,-48518.0,102.4893,98.2
2019-07-01,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-02,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-03,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-04,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-05,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-06,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-07,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-08,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-09,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-10,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-11,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-12,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-13,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-14,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-15,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-16,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-17,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-18,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-19,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-20,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-21,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-22,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-23,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-24,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-25,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-26,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-27,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-28,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-29,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-30,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-07-31,21694.282,3.7,256.571,2.06,255.685,200.7,-48289.0,102.0236,98.4
2019-08-01,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-02,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-03,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-04,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-05,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-06,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-07,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-08,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-09,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-10,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-11,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-12,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-13,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-14,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-15,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-16,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-17,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-18,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-19,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-20,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-21,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-22,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-23,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-24,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-25,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-26,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-27,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-28,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-29,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-30,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-08-31,21694.282,3.7,256.558,1.63,256.059,199.2,-48565.0,102.7754,89.8
2019-09-01,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-02,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-03,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-04,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-05,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-06,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-07,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-08,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-09,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-10,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-11,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-12,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-13,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-14,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-15,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-16,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-17,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-18,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-19,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-20,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-21,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-22,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-23,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-24,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-25,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-26,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-27,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-28,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-29,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-09-30,21694.282,3.5,256.759,1.7,256.511,198.4,-44542.0,102.5315,93.2
2019-10-01,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-02,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-03,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-04,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-05,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-06,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-07,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-08,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-09,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-10,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-11,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-12,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-13,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-14,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-15,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-16,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-17,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-18,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-19,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-20,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-21,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-22,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-23,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-24,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-25,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-26,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-27,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-28,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-29,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-30,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-10-31,21902.39,3.6,257.346,1.71,257.244,198.6,-41804.0,101.6022,95.5
2019-11-01,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-02,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-03,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-04,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-05,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-06,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-07,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-08,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-09,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-10,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-11,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-12,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-13,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-14,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-15,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-16,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-17,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-18,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-19,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-20,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-21,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-22,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-23,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-24,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-25,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-26,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-27,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-28,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-29,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-11-30,21902.39,3.6,257.208,1.81,257.803,199.0,-38956.0,102.148,96.8
2019-12-01,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-02,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-03,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-04,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-05,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-06,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-07,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-08,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-09,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-10,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-11,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-12,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-13,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-14,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-15,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-16,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-17,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-18,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-19,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-20,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-21,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-22,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-23,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-24,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-25,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-26,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-27,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-28,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-29,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-30,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2019-12-31,21902.39,3.6,256.974,1.86,258.616,199.0,-44107.0,101.884,99.3
2020-01-01,21706.513,3.5,257.971,1.76,259.037,199.3,-43950.0,101.3768,99.8
2020-01-02,21706.513,3.5,257.971,1.76,259.037,199.3,-43950.0,101.3768,99.8
